$DATA1
$OPTION MEASFORM=3
$index=1 is a nominal sample in Monte Carlo.
.TITLE '* the first line is always a comment'
index,delay_read,temper,alter#
307, 8.704272e-11,  27.0000000,1
308, 9.050268e-11,  27.0000000,1
309, 9.520750e-11,  27.0000000,1
310, 9.780326e-11,  27.0000000,1
311, 8.855268e-11,  27.0000000,1
312, 8.933979e-11,  27.0000000,1
313, 8.565839e-11,  27.0000000,1
314, 8.428853e-11,  27.0000000,1
315, 8.692118e-11,  27.0000000,1
316, 9.908201e-11,  27.0000000,1
317, 9.384307e-11,  27.0000000,1
318, 9.432585e-11,  27.0000000,1
319, 9.674396e-11,  27.0000000,1
320, 8.524303e-11,  27.0000000,1
321, 9.066325e-11,  27.0000000,1
322, 9.252886e-11,  27.0000000,1
323, 1.002232e-10,  27.0000000,1
324, 9.215195e-11,  27.0000000,1
325, 9.034652e-11,  27.0000000,1
326, 8.242231e-11,  27.0000000,1
327, 9.066996e-11,  27.0000000,1
328, 9.322634e-11,  27.0000000,1
329, 9.163251e-11,  27.0000000,1
330, 9.055631e-11,  27.0000000,1
331, 8.688333e-11,  27.0000000,1
332, 9.071107e-11,  27.0000000,1
333, 8.660890e-11,  27.0000000,1
334, 9.568610e-11,  27.0000000,1
335, 8.907163e-11,  27.0000000,1
336, 9.147196e-11,  27.0000000,1
337, 9.509029e-11,  27.0000000,1
338, 8.846072e-11,  27.0000000,1
339, 8.960197e-11,  27.0000000,1
340, 9.554748e-11,  27.0000000,1
341, 8.864013e-11,  27.0000000,1
342, 8.039328e-11,  27.0000000,1
343, 9.613707e-11,  27.0000000,1
344, 9.658300e-11,  27.0000000,1
345, 8.843806e-11,  27.0000000,1
346, 9.037417e-11,  27.0000000,1
347, 9.380979e-11,  27.0000000,1
348, 9.196207e-11,  27.0000000,1
349, 9.939132e-11,  27.0000000,1
350, 9.371092e-11,  27.0000000,1
351, 9.091536e-11,  27.0000000,1
352, 9.474652e-11,  27.0000000,1
353, 8.571233e-11,  27.0000000,1
354, 9.067279e-11,  27.0000000,1
355, 8.855341e-11,  27.0000000,1
356, 9.153430e-11,  27.0000000,1
357, 8.753608e-11,  27.0000000,1
358, 9.393497e-11,  27.0000000,1
359, 9.078276e-11,  27.0000000,1
360, 9.766340e-11,  27.0000000,1
361, 8.850709e-11,  27.0000000,1
362, 9.676187e-11,  27.0000000,1
363, 8.760202e-11,  27.0000000,1
364, 8.643848e-11,  27.0000000,1
365, 8.623759e-11,  27.0000000,1
366, 9.251435e-11,  27.0000000,1
367, 9.560094e-11,  27.0000000,1
368, 9.108605e-11,  27.0000000,1
369, 9.885252e-11,  27.0000000,1
370, 9.689026e-11,  27.0000000,1
371, 8.575316e-11,  27.0000000,1
372, 9.783075e-11,  27.0000000,1
373, 8.859249e-11,  27.0000000,1
374, 8.892758e-11,  27.0000000,1
375, 9.078161e-11,  27.0000000,1
376, 9.564139e-11,  27.0000000,1
377, 8.962583e-11,  27.0000000,1
378, 8.853934e-11,  27.0000000,1
379, 9.278963e-11,  27.0000000,1
380, 9.147297e-11,  27.0000000,1
381, 9.551904e-11,  27.0000000,1
382, 9.599668e-11,  27.0000000,1
383, 9.356798e-11,  27.0000000,1
384, 9.657506e-11,  27.0000000,1
385, 9.611066e-11,  27.0000000,1
386, 9.425336e-11,  27.0000000,1
387, 9.095451e-11,  27.0000000,1
388, 8.843440e-11,  27.0000000,1
389, 8.963426e-11,  27.0000000,1
390, 8.440689e-11,  27.0000000,1
391, 8.899961e-11,  27.0000000,1
392, 9.489346e-11,  27.0000000,1
393, 9.184022e-11,  27.0000000,1
394, 8.986206e-11,  27.0000000,1
395, 8.887595e-11,  27.0000000,1
396, 9.205490e-11,  27.0000000,1
397, 9.398089e-11,  27.0000000,1
398, 9.347156e-11,  27.0000000,1
399, 9.489543e-11,  27.0000000,1
400, 8.966782e-11,  27.0000000,1
401, 9.581186e-11,  27.0000000,1
402, 9.613759e-11,  27.0000000,1
403, 8.802769e-11,  27.0000000,1
404, 8.863803e-11,  27.0000000,1
405, 8.370787e-11,  27.0000000,1
406, 9.637695e-11,  27.0000000,1
407, 9.892471e-11,  27.0000000,1
408, 8.702627e-11,  27.0000000,1
409, 9.517198e-11,  27.0000000,1
410, 9.156692e-11,  27.0000000,1
411, 8.713457e-11,  27.0000000,1
412, 9.086050e-11,  27.0000000,1
413, 8.960094e-11,  27.0000000,1
414, 9.519970e-11,  27.0000000,1
415, 9.052210e-11,  27.0000000,1
416, 9.303743e-11,  27.0000000,1
417, 8.611887e-11,  27.0000000,1
418, 9.335375e-11,  27.0000000,1
419, 8.562423e-11,  27.0000000,1
420, 9.207967e-11,  27.0000000,1
421, 8.584958e-11,  27.0000000,1
422, 9.193398e-11,  27.0000000,1
423, 8.741137e-11,  27.0000000,1
424, 9.809746e-11,  27.0000000,1
425, 9.096436e-11,  27.0000000,1
426, 9.330475e-11,  27.0000000,1
427, 9.373488e-11,  27.0000000,1
428, 9.482362e-11,  27.0000000,1
429, 9.728773e-11,  27.0000000,1
430, 8.573317e-11,  27.0000000,1
431, 1.002268e-10,  27.0000000,1
432, 8.631765e-11,  27.0000000,1
433, 9.774732e-11,  27.0000000,1
434, 9.512431e-11,  27.0000000,1
435, 9.443177e-11,  27.0000000,1
436, 9.848402e-11,  27.0000000,1
437, 9.392961e-11,  27.0000000,1
438, 8.928706e-11,  27.0000000,1
439, 9.437771e-11,  27.0000000,1
440, 8.807053e-11,  27.0000000,1
441, 9.314040e-11,  27.0000000,1
442, 9.118935e-11,  27.0000000,1
443, 9.716658e-11,  27.0000000,1
444, 8.935222e-11,  27.0000000,1
445, 9.580678e-11,  27.0000000,1
446, 9.499607e-11,  27.0000000,1
447, 8.851067e-11,  27.0000000,1
448, 9.675049e-11,  27.0000000,1
449, 9.192277e-11,  27.0000000,1
450, 9.426165e-11,  27.0000000,1
451, 9.724563e-11,  27.0000000,1
452, 9.216559e-11,  27.0000000,1
453, 9.607179e-11,  27.0000000,1
454, 8.641614e-11,  27.0000000,1
455, 8.687144e-11,  27.0000000,1
456, 8.927420e-11,  27.0000000,1
457, 9.067923e-11,  27.0000000,1
458, 8.345162e-11,  27.0000000,1
459, 8.526549e-11,  27.0000000,1
460, 8.824137e-11,  27.0000000,1
461, 9.428872e-11,  27.0000000,1
462, 9.612231e-11,  27.0000000,1
463, 8.929761e-11,  27.0000000,1
464, 9.083209e-11,  27.0000000,1
465, 1.005841e-10,  27.0000000,1
466, 8.979992e-11,  27.0000000,1
467, 8.936829e-11,  27.0000000,1
468, 8.561833e-11,  27.0000000,1
469, 8.800665e-11,  27.0000000,1
470, 9.210397e-11,  27.0000000,1
471, 9.245651e-11,  27.0000000,1
472, 9.044022e-11,  27.0000000,1
473, 9.349281e-11,  27.0000000,1
474, 8.921546e-11,  27.0000000,1
475, 9.338813e-11,  27.0000000,1
476, 9.849746e-11,  27.0000000,1
477, 8.810310e-11,  27.0000000,1
478, 1.002948e-10,  27.0000000,1
479, 9.022199e-11,  27.0000000,1
480, 8.976519e-11,  27.0000000,1
481, 8.868376e-11,  27.0000000,1
482, 8.541452e-11,  27.0000000,1
483, 9.337501e-11,  27.0000000,1
484, 8.531323e-11,  27.0000000,1
485, 8.843582e-11,  27.0000000,1
486, 9.062007e-11,  27.0000000,1
487, 9.065440e-11,  27.0000000,1
488, 9.341384e-11,  27.0000000,1
489, 8.940881e-11,  27.0000000,1
490, 8.835390e-11,  27.0000000,1
491, 8.672116e-11,  27.0000000,1
492, 8.585036e-11,  27.0000000,1
493, 9.838539e-11,  27.0000000,1
494, 8.953789e-11,  27.0000000,1
495, 9.091110e-11,  27.0000000,1
496, 9.042914e-11,  27.0000000,1
497, 8.755748e-11,  27.0000000,1
498, 8.698153e-11,  27.0000000,1
499, 9.222779e-11,  27.0000000,1
500, 9.443577e-11,  27.0000000,1
501, 8.990646e-11,  27.0000000,1
502, 9.611699e-11,  27.0000000,1
503, 9.531744e-11,  27.0000000,1
504, 9.168568e-11,  27.0000000,1
505, 8.717564e-11,  27.0000000,1
506, 9.357541e-11,  27.0000000,1
507, 9.190454e-11,  27.0000000,1
508, 9.161761e-11,  27.0000000,1
509, 8.584208e-11,  27.0000000,1
510, 9.150383e-11,  27.0000000,1
511, 8.826370e-11,  27.0000000,1
512, 8.351800e-11,  27.0000000,1
513, 8.936345e-11,  27.0000000,1
514, 9.248754e-11,  27.0000000,1
515, 8.643623e-11,  27.0000000,1
516, 8.479127e-11,  27.0000000,1
517, 8.764806e-11,  27.0000000,1
518, 9.064032e-11,  27.0000000,1
519, 9.341737e-11,  27.0000000,1
520, 9.420641e-11,  27.0000000,1
521, 9.109624e-11,  27.0000000,1
522, 8.790764e-11,  27.0000000,1
523, 9.141420e-11,  27.0000000,1
524, 9.982660e-11,  27.0000000,1
525, 9.082492e-11,  27.0000000,1
526, 9.597237e-11,  27.0000000,1
527, 8.625724e-11,  27.0000000,1
528, 9.726605e-11,  27.0000000,1
529, 9.319802e-11,  27.0000000,1
530, 8.393101e-11,  27.0000000,1
