$DATA1
$OPTION MEASFORM=3
$index=1 is a nominal sample in Monte Carlo.
.TITLE '* the first line is always a comment'
index,delay_read,temper,alter#
132, 1.110964e-10,  27.0000000,1
133, 1.135687e-10,  27.0000000,1
134, 1.124318e-10,  27.0000000,1
135, 1.157990e-10,  27.0000000,1
136, 1.171766e-10,  27.0000000,1
137, 1.112499e-10,  27.0000000,1
138, 1.086025e-10,  27.0000000,1
139, 1.201297e-10,  27.0000000,1
140, 1.022296e-10,  27.0000000,1
141, 1.126752e-10,  27.0000000,1
142, 1.155328e-10,  27.0000000,1
143, 1.101270e-10,  27.0000000,1
144, 1.196969e-10,  27.0000000,1
145, 1.185225e-10,  27.0000000,1
146, 1.072454e-10,  27.0000000,1
147, 1.069254e-10,  27.0000000,1
148, 1.050156e-10,  27.0000000,1
149, 1.027932e-10,  27.0000000,1
150, 1.132122e-10,  27.0000000,1
151, 1.137829e-10,  27.0000000,1
152, 1.082977e-10,  27.0000000,1
153, 1.143170e-10,  27.0000000,1
154, 1.095628e-10,  27.0000000,1
155, 1.108421e-10,  27.0000000,1
156, 1.155314e-10,  27.0000000,1
157, 1.109759e-10,  27.0000000,1
158, 1.186783e-10,  27.0000000,1
159, 1.236437e-10,  27.0000000,1
160, 1.184408e-10,  27.0000000,1
161, 1.077171e-10,  27.0000000,1
162, 1.168977e-10,  27.0000000,1
163, 1.159449e-10,  27.0000000,1
164, 1.197986e-10,  27.0000000,1
165, 1.086581e-10,  27.0000000,1
166, 1.135755e-10,  27.0000000,1
167, 1.202238e-10,  27.0000000,1
168, 1.116686e-10,  27.0000000,1
169, 1.174380e-10,  27.0000000,1
170, 1.065418e-10,  27.0000000,1
171, 1.100754e-10,  27.0000000,1
172, 1.178634e-10,  27.0000000,1
173, 1.146014e-10,  27.0000000,1
174, 1.089669e-10,  27.0000000,1
175, 1.122811e-10,  27.0000000,1
176, 1.136302e-10,  27.0000000,1
177, 1.157633e-10,  27.0000000,1
178, 1.038348e-10,  27.0000000,1
179, 1.073567e-10,  27.0000000,1
180, 1.148640e-10,  27.0000000,1
181, 1.146075e-10,  27.0000000,1
182, 1.094258e-10,  27.0000000,1
183, 1.101792e-10,  27.0000000,1
184, 1.151014e-10,  27.0000000,1
185, 1.089596e-10,  27.0000000,1
186, 1.145429e-10,  27.0000000,1
187, 1.130292e-10,  27.0000000,1
188, 1.233128e-10,  27.0000000,1
189, 1.061995e-10,  27.0000000,1
190, 1.094580e-10,  27.0000000,1
191, 1.146761e-10,  27.0000000,1
192, 1.130513e-10,  27.0000000,1
193, 1.112351e-10,  27.0000000,1
194, 1.045725e-10,  27.0000000,1
195, 1.109059e-10,  27.0000000,1
196, 1.131381e-10,  27.0000000,1
197, 1.106963e-10,  27.0000000,1
198, 1.121017e-10,  27.0000000,1
199, 1.137167e-10,  27.0000000,1
200, 1.145787e-10,  27.0000000,1
201, 1.142042e-10,  27.0000000,1
202, 1.142119e-10,  27.0000000,1
203, 1.172201e-10,  27.0000000,1
204, 1.179471e-10,  27.0000000,1
205, 1.182182e-10,  27.0000000,1
206, 1.119049e-10,  27.0000000,1
207, 1.149070e-10,  27.0000000,1
208, 1.154998e-10,  27.0000000,1
209, 1.178904e-10,  27.0000000,1
210, 1.165896e-10,  27.0000000,1
211, 1.137301e-10,  27.0000000,1
212, 1.170281e-10,  27.0000000,1
213, 1.011939e-10,  27.0000000,1
214, 1.145768e-10,  27.0000000,1
215, 1.144431e-10,  27.0000000,1
216, 1.183551e-10,  27.0000000,1
217, 1.168112e-10,  27.0000000,1
218, 1.141205e-10,  27.0000000,1
219, 1.137409e-10,  27.0000000,1
220, 1.089462e-10,  27.0000000,1
221, 1.164491e-10,  27.0000000,1
222, 1.079030e-10,  27.0000000,1
223, 1.133320e-10,  27.0000000,1
224, 1.083241e-10,  27.0000000,1
225, 1.156709e-10,  27.0000000,1
226, 1.100545e-10,  27.0000000,1
227, 1.139305e-10,  27.0000000,1
228, 1.119460e-10,  27.0000000,1
229, 1.179240e-10,  27.0000000,1
230, 1.149374e-10,  27.0000000,1
231, 1.258010e-10,  27.0000000,1
232, 1.133394e-10,  27.0000000,1
233, 1.091268e-10,  27.0000000,1
234, 1.107878e-10,  27.0000000,1
235, 1.125310e-10,  27.0000000,1
236, 1.130479e-10,  27.0000000,1
237, 1.076577e-10,  27.0000000,1
238, 1.188447e-10,  27.0000000,1
239, 1.115584e-10,  27.0000000,1
240, 1.069119e-10,  27.0000000,1
241, 1.188638e-10,  27.0000000,1
242, 1.069315e-10,  27.0000000,1
243, 1.138174e-10,  27.0000000,1
244, 1.155516e-10,  27.0000000,1
245, 1.029440e-10,  27.0000000,1
246, 1.261191e-10,  27.0000000,1
247, 1.066366e-10,  27.0000000,1
248, 1.033173e-10,  27.0000000,1
249, 1.028897e-10,  27.0000000,1
250, 1.129611e-10,  27.0000000,1
251, 1.149272e-10,  27.0000000,1
252, 1.102097e-10,  27.0000000,1
253, 1.217321e-10,  27.0000000,1
254, 1.101840e-10,  27.0000000,1
255, 1.054741e-10,  27.0000000,1
256, 1.123761e-10,  27.0000000,1
257, 1.123704e-10,  27.0000000,1
258, 1.065497e-10,  27.0000000,1
259, 1.100251e-10,  27.0000000,1
260, 1.066856e-10,  27.0000000,1
261, 1.057312e-10,  27.0000000,1
262, 1.123552e-10,  27.0000000,1
263, 1.060201e-10,  27.0000000,1
264, 1.164303e-10,  27.0000000,1
265, 1.033413e-10,  27.0000000,1
266, 1.162557e-10,  27.0000000,1
267, 1.043652e-10,  27.0000000,1
268, 1.196960e-10,  27.0000000,1
269, 1.108257e-10,  27.0000000,1
270, 1.118038e-10,  27.0000000,1
271, 1.142536e-10,  27.0000000,1
272, 1.145378e-10,  27.0000000,1
273, 1.152236e-10,  27.0000000,1
274, 1.156258e-10,  27.0000000,1
275, 1.086579e-10,  27.0000000,1
276, 1.165392e-10,  27.0000000,1
277, 1.209272e-10,  27.0000000,1
278, 1.088802e-10,  27.0000000,1
279, 1.049012e-10,  27.0000000,1
280, 1.090937e-10,  27.0000000,1
281, 1.046001e-10,  27.0000000,1
282, 1.101746e-10,  27.0000000,1
283, 1.149752e-10,  27.0000000,1
284, 1.149878e-10,  27.0000000,1
285, 1.177696e-10,  27.0000000,1
286, 1.242028e-10,  27.0000000,1
287, 1.064235e-10,  27.0000000,1
288, 1.059163e-10,  27.0000000,1
289, 1.039725e-10,  27.0000000,1
290, 1.096414e-10,  27.0000000,1
291, 1.115741e-10,  27.0000000,1
292, 1.117260e-10,  27.0000000,1
293, 1.094993e-10,  27.0000000,1
294, 1.151122e-10,  27.0000000,1
295, 1.108552e-10,  27.0000000,1
296, 1.088960e-10,  27.0000000,1
297, 1.195161e-10,  27.0000000,1
298, 1.131192e-10,  27.0000000,1
299, 1.095105e-10,  27.0000000,1
300, 1.098896e-10,  27.0000000,1
301, 1.195010e-10,  27.0000000,1
302, 1.123018e-10,  27.0000000,1
303, 1.158766e-10,  27.0000000,1
304, 1.138244e-10,  27.0000000,1
305, 1.061986e-10,  27.0000000,1
306, 1.175139e-10,  27.0000000,1
307, 1.057059e-10,  27.0000000,1
308, 1.112964e-10,  27.0000000,1
309, 1.179271e-10,  27.0000000,1
310, 1.213040e-10,  27.0000000,1
311, 1.079176e-10,  27.0000000,1
312, 1.096352e-10,  27.0000000,1
313, 1.038945e-10,  27.0000000,1
314, 1.025134e-10,  27.0000000,1
315, 1.061642e-10,  27.0000000,1
316, 1.241138e-10,  27.0000000,1
317, 1.164197e-10,  27.0000000,1
318, 1.170043e-10,  27.0000000,1
319, 1.204952e-10,  27.0000000,1
320, 1.030074e-10,  27.0000000,1
321, 1.110124e-10,  27.0000000,1
322, 1.142415e-10,  27.0000000,1
323, 1.249104e-10,  27.0000000,1
324, 1.137087e-10,  27.0000000,1
325, 1.111392e-10,  27.0000000,1
326, 9.918512e-11,  27.0000000,1
327, 1.118343e-10,  27.0000000,1
328, 1.150935e-10,  27.0000000,1
329, 1.124496e-10,  27.0000000,1
330, 1.106402e-10,  27.0000000,1
331, 1.053092e-10,  27.0000000,1
332, 1.115567e-10,  27.0000000,1
333, 1.050256e-10,  27.0000000,1
334, 1.188720e-10,  27.0000000,1
335, 1.095381e-10,  27.0000000,1
336, 1.127803e-10,  27.0000000,1
337, 1.178482e-10,  27.0000000,1
338, 1.086258e-10,  27.0000000,1
339, 1.098923e-10,  27.0000000,1
340, 1.195732e-10,  27.0000000,1
341, 1.076231e-10,  27.0000000,1
342, 9.648144e-11,  27.0000000,1
343, 1.195761e-10,  27.0000000,1
344, 1.201415e-10,  27.0000000,1
345, 1.080577e-10,  27.0000000,1
346, 1.109452e-10,  27.0000000,1
347, 1.160164e-10,  27.0000000,1
348, 1.132951e-10,  27.0000000,1
349, 1.243253e-10,  27.0000000,1
350, 1.162889e-10,  27.0000000,1
351, 1.111275e-10,  27.0000000,1
352, 1.171094e-10,  27.0000000,1
353, 1.037775e-10,  27.0000000,1
354, 1.115435e-10,  27.0000000,1
355, 1.087822e-10,  27.0000000,1
356, 1.132280e-10,  27.0000000,1
357, 1.065783e-10,  27.0000000,1
358, 1.155188e-10,  27.0000000,1
359, 1.112124e-10,  27.0000000,1
360, 1.216236e-10,  27.0000000,1
361, 1.080281e-10,  27.0000000,1
362, 1.204109e-10,  27.0000000,1
363, 1.071162e-10,  27.0000000,1
364, 1.049425e-10,  27.0000000,1
365, 1.044927e-10,  27.0000000,1
366, 1.138345e-10,  27.0000000,1
367, 1.188751e-10,  27.0000000,1
368, 1.118295e-10,  27.0000000,1
369, 1.243438e-10,  27.0000000,1
370, 1.209347e-10,  27.0000000,1
371, 1.042936e-10,  27.0000000,1
372, 1.227335e-10,  27.0000000,1
373, 1.085445e-10,  27.0000000,1
374, 1.086690e-10,  27.0000000,1
375, 1.114863e-10,  27.0000000,1
376, 1.182816e-10,  27.0000000,1
377, 1.095729e-10,  27.0000000,1
378, 1.077049e-10,  27.0000000,1
379, 1.144676e-10,  27.0000000,1
380, 1.119775e-10,  27.0000000,1
381, 1.178270e-10,  27.0000000,1
382, 1.196068e-10,  27.0000000,1
383, 1.161696e-10,  27.0000000,1
384, 1.208865e-10,  27.0000000,1
385, 1.198047e-10,  27.0000000,1
386, 1.163757e-10,  27.0000000,1
387, 1.114125e-10,  27.0000000,1
388, 1.080070e-10,  27.0000000,1
389, 1.095600e-10,  27.0000000,1
390, 1.023457e-10,  27.0000000,1
391, 1.086536e-10,  27.0000000,1
392, 1.187404e-10,  27.0000000,1
393, 1.130447e-10,  27.0000000,1
394, 1.098336e-10,  27.0000000,1
395, 1.086527e-10,  27.0000000,1
396, 1.137096e-10,  27.0000000,1
397, 1.160231e-10,  27.0000000,1
398, 1.153126e-10,  27.0000000,1
399, 1.173680e-10,  27.0000000,1
400, 1.095196e-10,  27.0000000,1
401, 1.192796e-10,  27.0000000,1
402, 1.188650e-10,  27.0000000,1
403, 1.074423e-10,  27.0000000,1
404, 1.082599e-10,  27.0000000,1
405, 1.008394e-10,  27.0000000,1
406, 1.200314e-10,  27.0000000,1
407, 1.242208e-10,  27.0000000,1
408, 1.058409e-10,  27.0000000,1
409, 1.177643e-10,  27.0000000,1
410, 1.126652e-10,  27.0000000,1
411, 1.059122e-10,  27.0000000,1
412, 1.118354e-10,  27.0000000,1
413, 1.093711e-10,  27.0000000,1
414, 1.180703e-10,  27.0000000,1
415, 1.112289e-10,  27.0000000,1
416, 1.146842e-10,  27.0000000,1
417, 1.050476e-10,  27.0000000,1
418, 1.149592e-10,  27.0000000,1
419, 1.034543e-10,  27.0000000,1
420, 1.132030e-10,  27.0000000,1
421, 1.041261e-10,  27.0000000,1
422, 1.138751e-10,  27.0000000,1
423, 1.060918e-10,  27.0000000,1
424, 1.225257e-10,  27.0000000,1
425, 1.117099e-10,  27.0000000,1
426, 1.148835e-10,  27.0000000,1
427, 1.151682e-10,  27.0000000,1
428, 1.171694e-10,  27.0000000,1
429, 1.217832e-10,  27.0000000,1
430, 1.042933e-10,  27.0000000,1
431, 1.257160e-10,  27.0000000,1
432, 1.046492e-10,  27.0000000,1
433, 1.216047e-10,  27.0000000,1
434, 1.179555e-10,  27.0000000,1
435, 1.172065e-10,  27.0000000,1
436, 1.234603e-10,  27.0000000,1
437, 1.161037e-10,  27.0000000,1
438, 1.094249e-10,  27.0000000,1
439, 1.167067e-10,  27.0000000,1
440, 1.075836e-10,  27.0000000,1
441, 1.146612e-10,  27.0000000,1
442, 1.125839e-10,  27.0000000,1
443, 1.215052e-10,  27.0000000,1
444, 1.089888e-10,  27.0000000,1
445, 1.191559e-10,  27.0000000,1
446, 1.174166e-10,  27.0000000,1
447, 1.081920e-10,  27.0000000,1
448, 1.205667e-10,  27.0000000,1
449, 1.132279e-10,  27.0000000,1
450, 1.161079e-10,  27.0000000,1
451, 1.214794e-10,  27.0000000,1
452, 1.134201e-10,  27.0000000,1
453, 1.194134e-10,  27.0000000,1
454, 1.061211e-10,  27.0000000,1
455, 1.057275e-10,  27.0000000,1
456, 1.095946e-10,  27.0000000,1
457, 1.109761e-10,  27.0000000,1
458, 1.005119e-10,  27.0000000,1
459, 1.032100e-10,  27.0000000,1
460, 1.075354e-10,  27.0000000,1
461, 1.167941e-10,  27.0000000,1
462, 1.192703e-10,  27.0000000,1
463, 1.095815e-10,  27.0000000,1
464, 1.116037e-10,  27.0000000,1
465, 1.259313e-10,  27.0000000,1
466, 1.103021e-10,  27.0000000,1
467, 1.092102e-10,  27.0000000,1
468, 1.044834e-10,  27.0000000,1
469, 1.078888e-10,  27.0000000,1
470, 1.134699e-10,  27.0000000,1
471, 1.148784e-10,  27.0000000,1
472, 1.111825e-10,  27.0000000,1
473, 1.155208e-10,  27.0000000,1
474, 1.098097e-10,  27.0000000,1
475, 1.159290e-10,  27.0000000,1
476, 1.227125e-10,  27.0000000,1
477, 1.074691e-10,  27.0000000,1
478, 1.264561e-10,  27.0000000,1
479, 1.111721e-10,  27.0000000,1
480, 1.098022e-10,  27.0000000,1
481, 1.085857e-10,  27.0000000,1
482, 1.036990e-10,  27.0000000,1
483, 1.156366e-10,  27.0000000,1
484, 1.038626e-10,  27.0000000,1
485, 1.077723e-10,  27.0000000,1
486, 1.112117e-10,  27.0000000,1
487, 1.113829e-10,  27.0000000,1
488, 1.156367e-10,  27.0000000,1
489, 1.095288e-10,  27.0000000,1
490, 1.080710e-10,  27.0000000,1
491, 1.053289e-10,  27.0000000,1
492, 1.042711e-10,  27.0000000,1
493, 1.229749e-10,  27.0000000,1
494, 1.095224e-10,  27.0000000,1
495, 1.119162e-10,  27.0000000,1
496, 1.112979e-10,  27.0000000,1
497, 1.067235e-10,  27.0000000,1
498, 1.058622e-10,  27.0000000,1
499, 1.142766e-10,  27.0000000,1
500, 1.172364e-10,  27.0000000,1
501, 1.100150e-10,  27.0000000,1
502, 1.198398e-10,  27.0000000,1
503, 1.192440e-10,  27.0000000,1
504, 1.130873e-10,  27.0000000,1
505, 1.062799e-10,  27.0000000,1
506, 1.157773e-10,  27.0000000,1
507, 1.131532e-10,  27.0000000,1
508, 1.126476e-10,  27.0000000,1
509, 1.041491e-10,  27.0000000,1
510, 1.118556e-10,  27.0000000,1
511, 1.075029e-10,  27.0000000,1
512, 1.011057e-10,  27.0000000,1
513, 1.097001e-10,  27.0000000,1
514, 1.135908e-10,  27.0000000,1
515, 1.054925e-10,  27.0000000,1
516, 1.025944e-10,  27.0000000,1
517, 1.066605e-10,  27.0000000,1
518, 1.108747e-10,  27.0000000,1
519, 1.151466e-10,  27.0000000,1
520, 1.165996e-10,  27.0000000,1
521, 1.116862e-10,  27.0000000,1
522, 1.075411e-10,  27.0000000,1
523, 1.120901e-10,  27.0000000,1
524, 1.250732e-10,  27.0000000,1
525, 1.109558e-10,  27.0000000,1
526, 1.197457e-10,  27.0000000,1
527, 1.045636e-10,  27.0000000,1
528, 1.202410e-10,  27.0000000,1
529, 1.147849e-10,  27.0000000,1
530, 1.012518e-10,  27.0000000,1
531, 1.087520e-10,  27.0000000,1
532, 1.127641e-10,  27.0000000,1
533, 1.141756e-10,  27.0000000,1
534, 1.076587e-10,  27.0000000,1
535, 1.079838e-10,  27.0000000,1
536, 1.080283e-10,  27.0000000,1
537, 1.075273e-10,  27.0000000,1
538, 1.253873e-10,  27.0000000,1
539, 9.933948e-11,  27.0000000,1
540, 1.231114e-10,  27.0000000,1
541, 1.119324e-10,  27.0000000,1
542, 1.123456e-10,  27.0000000,1
543, 1.043468e-10,  27.0000000,1
544, 1.178292e-10,  27.0000000,1
545, 1.071193e-10,  27.0000000,1
546, 1.090978e-10,  27.0000000,1
547, 1.189255e-10,  27.0000000,1
548, 1.095072e-10,  27.0000000,1
549, 1.104136e-10,  27.0000000,1
550, 1.162943e-10,  27.0000000,1
551, 1.068948e-10,  27.0000000,1
552, 1.292405e-10,  27.0000000,1
553, 1.084706e-10,  27.0000000,1
554, 1.148071e-10,  27.0000000,1
555, 1.100622e-10,  27.0000000,1
556, 1.222871e-10,  27.0000000,1
557, 1.125981e-10,  27.0000000,1
558, 1.192361e-10,  27.0000000,1
559, 1.076841e-10,  27.0000000,1
560, 1.085884e-10,  27.0000000,1
561, 1.098282e-10,  27.0000000,1
562, 1.100389e-10,  27.0000000,1
563, 1.147540e-10,  27.0000000,1
564, 1.192561e-10,  27.0000000,1
565, 1.151819e-10,  27.0000000,1
566, 1.103643e-10,  27.0000000,1
567, 1.127194e-10,  27.0000000,1
568, 1.117045e-10,  27.0000000,1
569, 1.109405e-10,  27.0000000,1
570, 1.054558e-10,  27.0000000,1
571, 1.140410e-10,  27.0000000,1
572, 1.081647e-10,  27.0000000,1
573, 1.164734e-10,  27.0000000,1
574, 1.093119e-10,  27.0000000,1
575, 1.114408e-10,  27.0000000,1
576, 1.139099e-10,  27.0000000,1
577, 1.224549e-10,  27.0000000,1
578, 1.147043e-10,  27.0000000,1
579, 1.127803e-10,  27.0000000,1
580, 1.152849e-10,  27.0000000,1
581, 1.223894e-10,  27.0000000,1
582, 1.097779e-10,  27.0000000,1
583, 1.215603e-10,  27.0000000,1
584, 1.095630e-10,  27.0000000,1
585, 1.192580e-10,  27.0000000,1
586, 1.111283e-10,  27.0000000,1
587, 1.186971e-10,  27.0000000,1
588, 1.048496e-10,  27.0000000,1
589, 1.047090e-10,  27.0000000,1
590, 1.174792e-10,  27.0000000,1
591, 1.140538e-10,  27.0000000,1
592, 1.120755e-10,  27.0000000,1
593, 1.205501e-10,  27.0000000,1
594, 1.109442e-10,  27.0000000,1
595, 1.115726e-10,  27.0000000,1
596, 1.110434e-10,  27.0000000,1
597, 1.190097e-10,  27.0000000,1
598, 1.115880e-10,  27.0000000,1
599, 1.064700e-10,  27.0000000,1
600, 1.094579e-10,  27.0000000,1
601, 1.042110e-10,  27.0000000,1
602, 1.109159e-10,  27.0000000,1
603, 1.143610e-10,  27.0000000,1
604, 1.105304e-10,  27.0000000,1
605, 1.164723e-10,  27.0000000,1
606, 1.068648e-10,  27.0000000,1
607, 1.096867e-10,  27.0000000,1
608, 1.206223e-10,  27.0000000,1
609, 1.075193e-10,  27.0000000,1
610, 1.057535e-10,  27.0000000,1
611, 1.159545e-10,  27.0000000,1
612, 1.114027e-10,  27.0000000,1
613, 1.106391e-10,  27.0000000,1
614, 1.060725e-10,  27.0000000,1
615, 1.086696e-10,  27.0000000,1
616, 1.171931e-10,  27.0000000,1
617, 1.063064e-10,  27.0000000,1
618, 1.085008e-10,  27.0000000,1
619, 1.081730e-10,  27.0000000,1
620, 1.153658e-10,  27.0000000,1
621, 1.097615e-10,  27.0000000,1
622, 1.106505e-10,  27.0000000,1
623, 1.106239e-10,  27.0000000,1
624, 1.135236e-10,  27.0000000,1
625, 1.034413e-10,  27.0000000,1
626, 1.187240e-10,  27.0000000,1
627, 1.122651e-10,  27.0000000,1
628, 1.095485e-10,  27.0000000,1
629, 1.196962e-10,  27.0000000,1
630, 1.097057e-10,  27.0000000,1
631, 1.158143e-10,  27.0000000,1
632, 1.198190e-10,  27.0000000,1
633, 1.075650e-10,  27.0000000,1
634, 1.108023e-10,  27.0000000,1
635, 1.005528e-10,  27.0000000,1
636, 1.084134e-10,  27.0000000,1
637, 1.123801e-10,  27.0000000,1
638, 1.016705e-10,  27.0000000,1
639, 1.118953e-10,  27.0000000,1
640, 1.133506e-10,  27.0000000,1
641, 1.097709e-10,  27.0000000,1
642, 1.084719e-10,  27.0000000,1
643, 1.060121e-10,  27.0000000,1
644, 1.128457e-10,  27.0000000,1
645, 1.253815e-10,  27.0000000,1
646, 1.122369e-10,  27.0000000,1
647, 1.206368e-10,  27.0000000,1
648, 1.179946e-10,  27.0000000,1
649, 1.190598e-10,  27.0000000,1
650, 1.166387e-10,  27.0000000,1
651, 1.241615e-10,  27.0000000,1
652, 1.246940e-10,  27.0000000,1
653, 1.075446e-10,  27.0000000,1
654, 1.128095e-10,  27.0000000,1
655, 1.115804e-10,  27.0000000,1
656, 1.201001e-10,  27.0000000,1
657, 1.071379e-10,  27.0000000,1
658, 1.149831e-10,  27.0000000,1
659, 1.115437e-10,  27.0000000,1
660, 1.120568e-10,  27.0000000,1
661, 1.150072e-10,  27.0000000,1
662, 1.074515e-10,  27.0000000,1
663, 1.169847e-10,  27.0000000,1
664, 1.079190e-10,  27.0000000,1
665, 1.017174e-10,  27.0000000,1
666, 1.113728e-10,  27.0000000,1
667, 1.049893e-10,  27.0000000,1
668, 1.038309e-10,  27.0000000,1
669, 1.073577e-10,  27.0000000,1
670, 1.167307e-10,  27.0000000,1
671, 1.260062e-10,  27.0000000,1
672, 1.123370e-10,  27.0000000,1
673, 1.218779e-10,  27.0000000,1
674, 1.101042e-10,  27.0000000,1
675, 1.129014e-10,  27.0000000,1
676, 1.117270e-10,  27.0000000,1
677, 1.141739e-10,  27.0000000,1
678, 1.137932e-10,  27.0000000,1
679, 1.176095e-10,  27.0000000,1
680, 1.033995e-10,  27.0000000,1
681, 1.111752e-10,  27.0000000,1
682, 1.095062e-10,  27.0000000,1
683, 1.114152e-10,  27.0000000,1
684, 1.055350e-10,  27.0000000,1
685, 1.108048e-10,  27.0000000,1
686, 1.076754e-10,  27.0000000,1
687, 1.150251e-10,  27.0000000,1
688, 1.112877e-10,  27.0000000,1
689, 1.086854e-10,  27.0000000,1
690, 1.072253e-10,  27.0000000,1
691, 1.118483e-10,  27.0000000,1
692, 1.048913e-10,  27.0000000,1
